,Unnamed: 0,SMILES,bace,esol,logD
1346,1346,CCCN(CC)C[C@@H](C)NC(=O)NC(C)C1=NN=C(C)S1,3.7405121,-5.7624865,0.5993984
1347,1347,COC(=O)C1CC(OC(=O)C2=CC(C3=CC=CC=N3)=CC=C2Cl)C1,3.80872,-5.514894,1.2121981
1348,1348,CCCN1N=CN=C1CS(=O)(=O)CC(=O)NC1=CC=C(N2CCC3=CC=CC=C32)C=C1,3.9455132,-6.408578,-0.16227098
1349,1349,CCCCC1=CC(N2CCC3=C(O)C=CC=C3C2)=NC=N1,3.66738,-5.3441043,1.6970792
1350,1350,CC1=CC=C(C(=O)CCC(=O)N(C)C(CCO)C2=CC=CC=C2)S1,3.4452841,-5.4033546,0.23861113
1351,1351,O=C(CC1=N[NH]C=N1)NC1=CC=C(SC2=CC=CC=C2)C(Cl)=C1,3.530462,-5.969166,1.794167
1352,1352,CC(C)CCCS(=O)(=O)N1C[C@H](C(F)(F)F)[C@@H](S(=O)(=O)N(C)C)C1,2.7726078,-4.5057983,-0.34380692
1353,1353,COC(=O)C1=CC(OC2=CC=C(NC(=O)C3=CC(C4=CC=C(OC)C(OC)=C4)=N[NH]3)C=C2)=CC=N1,4.734819,-6.61858,1.3438557
1354,1354,CC(C)N1C=NC(NC(=O)C2=C(Cl)C=NN2C2CCCC2)=N1,3.3813987,-4.4522486,1.5699043
1355,1355,CCC(=O)NCC1CC2(CCN(C(C)C3=NN=NN3C3=CC=CC=C3)CC2)CO1,3.9974277,-5.2070932,-0.7911307
1356,1356,COC(CNC(=O)NC(CCO)C1=CC=C(F)C=C1)CC(C)C,2.9083493,-5.432332,1.1879342
1357,1357,CCC1=NN(C)C=C1NCC1=CN=C(C2=CC=C(Cl)C=C2)S1,3.9347067,-5.1276455,1.1219429
1358,1358,CC1=CC(=O)[NH]C=C1C(=O)NCC1=NC(C)=C(C)S1,3.8641691,-3.9911034,1.3847334
1359,1359,CCC(NCC1=NC(C2=CC=C(F)C=C2)=N[NH]1)C1=CC(C)=CC=C1OC,4.0173807,-6.010056,1.0061479
1360,1360,CCC1=C(C(=O)N(C)CCNC(=O)CC2=CC=C(OC)C(OC)=C2)[NH]C=N1,3.7806883,-5.2548018,1.9336363
1361,1361,CS(=O)(=O)C1CCCCC1NCC1CCNCC1(F)F,3.1828306,-4.193724,-1.2833376
1362,1362,CCN(CC1=CC=C(OCC2=CC=CC=C2)C=C1)C(=O)CN1CCCC1C1=NN=C(C)O1,4.1791406,-6.016352,1.635492
1363,1363,CCOC[C@@H](C)OC(=O)C(C)CC1CCC1,2.854704,-4.682759,1.0045664
1364,1364,CCN(CC1=CC=C(OC)C(C(C)(C)C)=C1)CC1CC1,3.8818874,-4.396676,-0.85397714
1365,1365,CC1=NN(C2=CC=C(CNC(C)COCC3CCCCC3)C=C2)C(C)=C1,3.4586678,-5.6760664,1.1014314
1366,1366,CCCN(CC1=NC=C(C)O1)CC1=CC=C(F)C=C1C,4.3242936,-5.6997404,1.1588057
1367,1367,CN1C=CC(C(NS(=O)(=O)C2=C[NH]C3=C2C=CC=C3Br)C2=CC=C(Cl)C=C2)=N1,3.5070832,-6.0295305,-0.59838104
1368,1368,O=C1C2=C(C=CC=C2Cl)S(=O)(=O)N1CCC1CCCCO1,3.2367985,-4.307538,-0.6266674
1369,1369,CC1=CC(C)=CC(C(CO)NC2=CC=NC(C(=O)O)=C2)=C1,3.4938438,-5.6452117,0.83203673
1370,1370,CCS(=O)(CC)=NS(=O)(=O)NCC1=CC=CC=C1C1=CC=NC=C1,3.5324733,-5.279351,-0.28905022
1371,1371,CN(C)C(=O)COCC1CN(C(=O)CCC2=NN=C(C3CC3)N2C2=CC=CC=C2)CC(C)(C)O1,4.279361,-4.65521,-0.25478545
1372,1372,CCN1C(SCCN2C=CC3=CC(Cl)=CC=C32)=NN=C1C1=CC=CN=C1,3.70674,-5.1592064,1.4517509
1373,1373,CC1(C(=O)N[C@H]2[C@@H]3CN(C(=O)C4C=CC=CC=C4)C[C@@H]32)CCCC1,3.8836102,-3.9203103,-0.7708104
1374,1374,COC1=CC=CC(C2=NN=C(CN(CC(C)O)C3CCCCC3)O2)=C1,3.6492443,-5.4917297,1.087021
1375,1375,O=C(C1=CC=NC(OC(F)F)=C1)N1CCN(C2=CN=CC(F)=C2)CC1,3.7331429,-5.389694,1.4904511
1376,1376,COCC1=NOC(NC(=O)NCC2=CC3=N[NH]C=C3C=C2)=N1,3.7161744,-5.5754547,1.7628661
1377,1377,O=C(NC1=CN=CN=C1)C1CC12CCOCC2,4.1398478,-4.5891514,-0.5531451
1378,1378,CC1CCCC(C)N1C(=O)COC1=CC=C(C(=O)N2CCSCC2S(C)(=O)=O)C=C1,3.8870044,-5.197094,-0.30033925
1379,1379,CC1CCC(C#N)(N(C)C(=O)C(C)N2CCN(C)C(C3=NC(C4CC4)=NO3)C2)CC1,4.126334,-5.089245,-0.33187506
1380,1380,CC1=CC=C2CCC[C@@H](NC(=O)NC3=CC=C(S(=O)C(F)(F)F)C=C3)C2=C1,3.0991766,-5.137617,-0.31564456
1381,1381,COC1=CC(C(=O)CCC(=O)N(C)C2=CC=CC3=C2[NH]C=C3)=CC(OC)=C1OC,3.614518,-5.309734,1.1901336
1382,1382,CCC(CC)CN(CC(=O)O)CC(=O)O,3.1812057,-4.6055117,0.29362878
1383,1383,CC(=O)NC1=CC(C(=O)N2COCC2(C)C)=CC=N1,3.9498715,-3.6504946,-0.82052076
1384,1384,CN(CC(=O)NC1=CC=CC=C1Br)C(=O)C1=CC=NC2=C1N=C(O)[NH]2,3.4239848,-4.5904903,1.8283952
1385,1385,CC1=NSC=C1C(=O)NC(C)C1CN(C(=O)C2=C(C3=CC=CC=C3)C=C[NH]2)C1,3.602605,-5.4165173,1.0758479
1386,1386,CC(SCC1=CC=CO1)C1=CC=C2CCCC2=C1,3.119965,-4.9139633,1.2693756
1387,1387,CC(C)CC(CC(C)C)C(=O)NCC(CO)C(C)C,2.5691824,-4.7625923,1.6370518
1388,1388,CN1CCCC1CCN1CCC2CS(=O)(=O)CC2C1,3.0081277,-4.1784544,-1.2690493
1389,1389,ClC=C(Cl)CN(CC1CCCCC1)C1CC1,3.2636735,-4.604698,1.1422818
1390,1390,CCC(OC1=CC=CC(C)=C1)C(=O)NCC1=NC2=CC(Br)=CC=C2N1CC,3.7583985,-5.8042116,1.5907261
1391,1391,CC1=CC(C(=O)NCC(=O)OC2CCCCC2)=C(C)N1C1CCOCC1,3.3366122,-4.7243495,1.6594148
1392,1392,CO[C@H]1C2=CC=CC=C2C[C@H]1NC(=O)C1CCN(C2=CC=NC=C2)C1,3.617737,-6.143563,1.6108165
1393,1393,COCCN1[C@@H](C)CN(C(=O)C2=NC=CN2C(C)C)C[C@H]1C,3.1954331,-4.9817395,1.4271611
1394,1394,CC(OC1=CC=C(OCC(O)C2=CC=CN=C2)C=C1)C(N)=O,3.1337337,-5.6214333,1.1931391
1395,1395,CCN(CC)CCNC(=O)C1(C)CNC1,3.443011,-3.4626572,-1.387559
1396,1396,CC1=CC=C(C2=N[NH]C(NS(=O)(=O)C3=CC=CC=C3OC(F)F)=C2)S1,3.931387,-6.014,0.024975572
1397,1397,CC(NC(N)=O)C1=NOC(CC2CCN(S(C)(=O)=O)CC2)=N1,3.885532,-5.079838,-1.4557073
1398,1398,CCC(C1=CC=CC=C1)N(CC(=O)OC)S(=O)(=O)C1=CC=C(CCNC(=O)C(C)(C)C)S1,4.0212903,-5.0505037,0.103202276
1399,1399,CC1=NOC(C2COCCN2C(=O)NC2=CN=C3C(=C2)C(=O)N(C)C(=O)N3C)=N1,4.41076,-4.627647,1.5913662
1400,1400,O=C(O)C1COCCN(C(=O)C2(C3CCCCC3)CC2)C1,3.7235284,-3.747863,-0.50221306
1401,1401,CC(C)C1=C(C(=O)NC2CC3(CC(NC(=O)CC4=CC=CO4)C3)C2)N=CO1,4.1212606,-5.217887,-0.04123452
1402,1402,CCC(COCC1CC1)NC(=O)C1=C(C)N(C(C)C)N=C1C,3.880498,-4.701277,0.83652025
1403,1403,CC(CC(=O)C1=CC=CC=C1F)C(=O)NC1=CC(F)=C(N2CCOCC2)C=C1F,3.718979,-5.636039,2.425838
1404,1404,CSC1=CC(CN2C(COC3=CC=C(C(C)(C)C)C=C3)=NN=C2N2CCN(C)C(=O)C2C)=CC=N1,4.4600406,-5.0142875,0.25803524
1405,1405,CN1C=C(C(=O)N2C3CCNCC2CC3)C(C(F)(F)F)=N1,2.8606954,-4.330473,-0.9723881
1406,1406,CCSC1=NC=CN=C1C(=O)NCC1=CC2=C(O1)C(C)=CC(Br)=C2,3.8047576,-5.268222,1.4062065
1407,1407,CN(C)CCC1=CC=CC=C1C(=O)N[C@@H]1CN(C2CCC3=CC=C(F)C=C32)C[C@H]1O,3.4653547,-5.9497814,0.92150515
1408,1408,CC1=C(C(=O)NC2=NC3=C(CCCC3)O2)S(=O)(=O)CCO1,3.8429172,-4.045294,-0.6568072
1409,1409,O=C(CCS(=O)(=O)C1CCCC1)NC1=NC=C(C(O)(C(F)(F)F)C(F)(F)F)S1,3.8330812,-4.9148626,-0.7852125
1410,1410,CC1=CC=NC=C1CCNC(=O)N1C[C@@H]2CC[C@H]1C1=CC=CC=C12,3.3279765,-5.419609,1.5537738
1411,1411,CN1C=C(C(=O)CCC(=O)NCC2CC3=CC=CC=C3CN2C(=O)OC(C)(C)C)C=N1,3.7939448,-5.5792694,-0.32782727
1412,1412,CN(C)C1=CC=NC(CNC(=O)C2=CC3=C([NH]2)C(Br)=CS3)=C1,3.5587687,-4.953987,2.1121042
1413,1413,CC1=C(NC2=CN=C3C=C(F)C(F)=CC3=N2)C=NN1C,3.6045742,-4.753084,1.7660868
1414,1414,C[C@@H]1CCN(C2=NN=C(CC3CC3)N2C)C[C@@H]1F,3.0813935,-4.364733,0.41953337
1415,1415,CN1N=C(Br)C2=C(NCC3=NC=C(C4=CC=CC=C4)[NH]3)N=CN=C21,3.4222865,-5.0559306,1.6550589
1416,1416,CCC(CNC(C)C1=NN=CN1C)CC(F)F,2.812223,-5.689268,1.0129099
1417,1417,COCCN(CCNC(=O)CCC(F)(F)F)C(=O)C1=CC=C(Cl)C=C1C,3.8790526,-4.2300053,-0.32251137
1418,1418,CC1=NC=C(C(=O)N2CCCC(CN(C)CC(=O)NC3=CC=CC=C3)C2)S1,3.6937845,-5.94409,1.5115935
1419,1419,CNS(=O)(=O)C1=CC=C(C2=NC3=CC=C(OC)C=C3C(=O)[NH]2)C=C1,4.281352,-5.082924,-0.55348176
1420,1420,CC1=CC=C([C@@H]2C[C@H]2NS(=O)(=O)C2=CC=C(C)O2)C=C1,3.381284,-4.7779408,-1.2487578
1421,1421,CCCCC(=O)N1CSCC1C(=O)NC(C)(COC)CC(=O)OC,4.536879,-4.7749233,-0.9449354
1422,1422,CCN1N=CC(S(=O)(=O)NC(=O)CSC2=CC=NC=C2)=C1Cl,3.5429797,-4.94642,-0.40193787
1423,1423,CC1=CC=CN=C1C(=O)N(C)CC(O)CNC(=O)CC1=CC=C(F)C(Cl)=C1,3.5417483,-5.1885767,1.4239626
1424,1424,CCC1=N[NH]C(C(C)OC(=O)C2=CC=CC(CN3C=CN=N3)=C2)=N1,3.7792401,-5.8029647,1.3901662
1425,1425,N[C@@H]1CCC[C@@H]1NC(C1=CC=C(Br)S1)C1CC1,2.997387,-5.028148,0.27310893
1426,1426,COC1=CC(Br)=CC=C1C(=O)NC1=CC=C(C(F)(F)F)N=C1,3.3441556,-4.7408338,-0.9700183
1427,1427,CC1=CC(=O)OC(C)=C1C(=O)N1CC[C@@H]2CN(C(=O)CCC3=CN=CN=C3)C[C@@H]2C1,4.4051733,-5.0603113,0.75311625
1428,1428,CC(CCC1CC1)NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C,3.3570697,-4.9726057,-1.0408087
1429,1429,COC(=O)CC1CN(S(=O)(=O)C2=C(C)C=CC3=CC=CN=C23)C2=CC=CC=C21,3.6626,-5.2318835,-0.11465626
1430,1430,CCCN(C(=O)NCC1COCCN1C)C1CCNC1,2.9794068,-4.5781326,0.8436306
1431,1431,CCCN(C)C(=O)N1CCC(OC)C(C)C1,2.6114037,-4.34267,0.7389605
1432,1432,COC(C)(C1CC1)C(C)NC[C@H]1CCCN1C,2.905426,-3.769684,-1.6077434
1433,1433,CC(C)C(CNC(=O)[C@H]1CN(C(C)(C)C)C[C@@H]1C(F)(F)F)C(=O)OC(C)(C)C,3.4006214,-4.4079,-0.0047769956
1434,1434,CC(NC(=O)C1=CC=C(C(F)(F)F)[NH]1)C1CCCOC1,3.1625402,-4.22812,-1.388603
1435,1435,CN(C)C1=NC2=CC(C3=NOC(CNC(=O)NCC4=CC=C(Cl)C=C4)=N3)=CC=C2O1,4.173746,-5.397832,2.029653
1436,1436,CC(=O)NC1=CC(NCC(O)COC2CCCC3=CC=CC=C32)=CC=C1C,3.5741153,-6.0126014,1.2315505
1437,1437,CC(C)OC1CC(N(C)CCC2=CN=CC=N2)C1,2.6529646,-5.096039,1.4884441
1438,1438,COCCN(CCNC(=O)C1=C[NH]C2=NC=CC=C12)CC1=NON=C1,3.9088435,-5.617275,1.0883313
1439,1439,CC1=NN(C)C=C1COC(=O)C1(C2=CC=C(F)C=C2)CCC1,4.272024,-4.212086,-0.2958884
1440,1440,CCC1=NC(CNCC2=CC=CC(C3=CC=CN=C3)=C2)=CO1,3.394255,-5.636389,2.1444137
1441,1441,CCC1(C)CCC(CNS(=O)(=O)C=CC2=CC=C(C)C=C2)O1,4.141266,-4.635206,-0.9137734
1442,1442,CC(C)CN(CC(N)=O)C(=O)COC1CCCOC1,3.2311792,-4.2468586,1.8816907
1443,1443,CC1=CC=C(NC(=O)CC(C2=CC=C(O)C=C2)C2CC2)C=C1S(=O)(=O)C1CCCC1,3.63425,-5.09083,-0.2425015
1444,1444,CCC(C)C1=NC=C(NC(=O)C2(C3=CC=CC=C3Cl)CCC2)C=N1,3.717447,-5.1458263,0.3186481
1445,1445,CCOC(=O)C(O)CN1C=C(C(C)(C)NC)N=N1,3.9654315,-4.1956615,-1.2289162
1446,1446,CC(C)C(CC1=CC=CC=C1)NC(=O)NCC(O)C1=CC(Cl)=CC(Cl)=C1,3.3193252,-5.4868627,1.6258899
1447,1447,ClC1=C(C=CC2=CC=NC=N2)C2=CC=CC=C2O1,3.0669484,-4.743931,1.17644
1448,1448,CC(SC1=NC=C(CC2=CC=CC=C2)C(=O)[NH]1)C1=NN=CN1C,3.825606,-5.4943833,2.379975
1449,1449,CC(C)(C)C1=NN=C(SCC2=C(Br)C3=CC=CC=C3O2)[NH]1,3.875773,-4.501108,-0.29863307
1450,1450,CC1=CC(CN(C)C2CC(NC(=O)OC(C)(C)C)C2)=CC2=CC=CN=C12,3.345955,-5.390973,-0.095639184
1451,1451,CCC1=CC(=O)C2=CC(NS(=O)(=O)C3=CSC4=CC=C(Cl)C=C34)=CC=C2[NH]1,4.4595976,-6.248933,-0.5535638
1452,1452,CC1=C(C(=O)N2C3C=C(C4=CC=CC=C4)CC2CC3)C2=CC=CC=C2[NH]C1=O,3.4474607,-4.9986577,1.4462668
1453,1453,CN(C(=O)C(C)(C)C1=CC(F)=CC(C#N)=C1)C1=NC2=C(CC(C(F)(F)F)CC2)S1,4.4027376,-4.348059,-0.87215704
1454,1454,CCCC(CC)SCCC1=CC=C(C#N)C=C1,3.146881,-4.951856,0.764939
1455,1455,CCSCC1=CC(C(=O)NC2=CC=C3CCCCC(O)C3=C2)=NO1,3.53717,-5.7934895,1.1791942
1456,1456,CC1=NC=CC=C1CN1CCN(C(=O)C2=CC=C3C=C[NH]C3=N2)CC1,3.875278,-5.4049325,1.1573262
1457,1457,CCC(CC)(CNC(=O)C1=C(Cl)C(C)=C(S(N)(=O)=O)S1)C(=O)OC,4.367212,-4.216486,-0.48402986
1458,1458,CC(C)(C)OC(=O)N1C2CCC1(CNC(=O)CNC(=O)OCC(F)(F)F)CC2,3.6050549,-4.523677,-0.763712
1459,1459,CCCN(CCC)S(=O)(=O)C1=CC=C(C(=O)N(C)C(C2=CC=CC=C2)C(C)C)C=C1,3.692719,-5.388077,-0.3157852
1460,1460,CC1=CC(C(=O)NCC2=C(Cl)C=CC=C2OC(F)F)=CC=C1N1C=NC=N1,3.6792285,-5.8597865,2.27785
1461,1461,O=S(=O)(NC1CC1)C1=CC=CC=C1S(=O)(=O)N1CC(CO)OC2=CC=CC=C21,3.7317195,-5.7174,-0.6034082
1462,1462,CCOC(=O)C(CC1=CC=CC(F)=C1)NC(=O)C1=CN(C)S(=O)(=O)N=C1C,4.1221056,-5.30767,-0.06989654
1463,1463,CC(C)(CNC1=CC=C(S(C)(=O)=O)C=C1S(C)(=O)=O)C1=C(Cl)C=CC=C1Cl,4.237315,-5.0856895,0.40149713
1464,1464,CC(C)(C)OC(=O)NC1CC(CNC(=O)CCCC2=NC=CS2)C1,3.354321,-4.8294487,-0.89381135
1465,1465,CC(NC(=O)C1=CC=CC(Cl)=C1Cl)C(=O)OCC1=CSC2=NC=CN12,3.7781963,-5.007186,1.8865567
1466,1466,CC1NC(=O)N(CCNC2=NC=CC=C2C#N)C(=O)C1CC1=CC=CC=C1,3.9399102,-5.343914,1.3689492
1467,1467,CCN1CCN(C(=O)NCCC2=NC=CN2C)CC1(C)C,3.7606997,-3.8853784,-0.6078664
1468,1468,N#CC1=CC=CC([C@@H]2C[C@H]2C(=O)NC2=NC=C(C(F)(F)F)C=C2Br)=C1,3.5244408,-4.7767677,-0.68516773
1469,1469,ClC1=CC=C2C=CC=NC2=C1CNCC1=CC=CC2=C1C=C[NH]2,3.382061,-4.9614425,2.1184688
1470,1470,O=C(CN1CCC2(CC1)COC1=CC=CC=C12)CC(F)(F)F,3.856549,-4.572399,-1.2465482
1471,1471,CCN(CC1=CN(CC)N=C1)C(=O)NCC1(COC)CCCN1,4.7629356,-4.4631224,-0.4081085
1472,1472,CC[C@H](C)[C@H](NC(=O)NCC(=O)N(CC)CC)C(N)=O,3.3774524,-4.7573566,0.5583034
1473,1473,CCC1(CC)C(NC(=O)N2CCC(N3CCOC3=O)C2)CC1OC,4.6154175,-5.5107203,-0.9101657
1474,1474,CC1=NC(C)=C(CC(=O)N2CC[C@H]3CN(C(=O)C4=CC(C(C)(C)C)=N[NH]4)C[C@H]32)S1,4.395262,-4.370818,-0.67302954
1475,1475,COC1=CC(C#N)=CC=C1COC(=O)C1=COC(S(=O)(=O)N(C)C)=C1,4.049783,-4.530058,-0.4064323
1476,1476,CCN1N=NN=C1NC(=O)N(C)C1CCC2(CC1)OCCO2,3.7747293,-4.856298,-1.1716294
1477,1477,CC1=NN2CC(NC(=O)C(F)(F)C3=CC=C(OC(F)(F)F)C(Br)=C3)CCC2=N1,4.048274,-4.498391,-1.0700319
1478,1478,COC(=O)C1=CN=C(N2CCN(C(=O)CCOC3=C(C)C=CC=C3C)CC2)N=C1,4.603325,-4.8739157,1.0341823
1479,1479,CNC(=O)N1CCN(C2=NN=C(CC(C)(C)C)N2CC2(S(C)(=O)=O)CCC2)CC1,4.691744,-4.0686398,-0.5525742
1480,1480,COC(C(=O)N1CCCN(C(=O)C2=CC=CN=C2)CC1)C1CCCCC1,3.6989756,-5.2242165,0.855926
1481,1481,COC(CS(=O)(=O)NCC1CCN(CC2=CC=CS2)CC1)C1=CC=C(F)C=C1,3.8878112,-5.836968,-1.1341474
1482,1482,CC1=NC(C(NC(=O)C2=C(C)N(CCOC3CCCCO3)N=C2)C2=CN(C)N=C2)=NO1,3.629014,-5.312093,1.6228333
1483,1483,CN1N=CC(C2CC2)=C1C(=O)NC1=CC=C(C2=CC=CC=C2F)N=N1,3.6752539,-5.1210327,0.8508907
1484,1484,COCC(C(=O)O)N(C)CC1=CC=CC(Cl)=C1F,3.3576279,-3.975443,1.1901321
1485,1485,CC(C)(C)N1N=NC(CNC2CCC(CS(C)(=O)=O)CC2)=N1,3.6247787,-4.542241,-1.390028
1486,1486,CCCCN(C(=O)C1=C(C)N=C(CC)O1)C(C)CC,3.4369307,-4.254731,0.6514415
1487,1487,CC(C)N1C2CCC1CC(NCCC1=NN(C)C=N1)C2,2.9585555,-5.4999523,1.4961882
1488,1488,CC(C)C1=CC=C(C#N)C(N2CCC=C(F)C2)=N1,3.8469841,-4.443914,1.4572799
1489,1489,CCOC1=NN=C(CN2CCOC3(CCN(C(=O)CC(C)CC)CC3)C2)S1,4.3575034,-4.9902196,-0.59731674
1490,1490,CCC(C)(CCO)NC(=O)CC1CC(C)CC(C)(C)C1,3.9583082,-5.070821,-0.3550165
1491,1491,CN(CCC1=CC=NC=C1)C(=O)C1=CN=NS1,3.1579258,-4.6389995,0.9722248
1492,1492,CCC1=CC=CC2=C1N(C(=O)C1=C(C)N(C3=CC=C(OC(F)F)C=C3)N=N1)CC2,3.6753485,-4.9951916,1.9499121
1493,1493,CC(C)NS(=O)(=O)C1=CC=CC(CNC(=O)NC2CCC3=CC=C(C4=CC=CC=C4)C=C32)=C1,3.692159,-6.158291,-0.07678928
1494,1494,CNC1=C(C(=O)N2CC(C(C)C)C2C(C)C)C(C)=NS1,3.4158256,-3.1189902,0.6863852
1495,1495,COCCN(CCNC(=O)C1=C(Cl)N=CS1)C(=O)[C@H]1CCCC(=O)N1,3.6849344,-4.746523,0.872323
1496,1496,CC1=CC(=O)C(C(=O)N(C)CCNC(=O)C(C)OC2=CC=CC(F)=C2)=C[NH]1,3.6722472,-5.6421747,1.5965705
1497,1497,CC(NC(=O)C1=CC=C(OC2=CC=C(CC#N)C=C2)C=C1)C1=NC(C(F)(F)F)=NO1,4.1306734,-5.323061,-0.1527597
1498,1498,COC1=C(CNC(=O)N2CCCC2C(C#N)C2=CC=CC=C2)OC2=CC=CC=C12,3.7167594,-5.5060472,0.95280296
1499,1499,CNC(=O)C(NC(=O)C(CN)C1CCOCC1)C(C)C,3.1693366,-4.552678,0.6480339
1500,1500,CC1=CC=C(F)C(CN(C)C(=O)C2NC(=O)OC2C)=C1,3.5433211,-4.487173,0.8722636
1501,1501,COC(=O)C1=CC=C(N2CCN(C(=O)C3=CN=NN3C3=C(Cl)C(Cl)=CC=C3)C(C)C2)C=C1,4.1370716,-5.021476,1.504507
1502,1502,C1=C(CC2=NN=C3CCCN32)C=CC(NCC2=NN3CCCOC3=C2)=C1,3.784244,-5.528926,1.4171038
1503,1503,CC1=CC=CC(CSCC2=CC=CC=C2C)=N1,3.1280127,-4.748643,2.1547186
1504,1504,O=C(C1=CC=C(C(F)(F)F)[NH]1)N1C[C@@H](O)[C@H](CC2=CC=CC=C2)C1,3.084539,-4.3645406,-1.0516486
1505,1505,CN(CC1=C(F)C=CC=C1Cl)C(=O)C1=C(C2(O)CCOCC2)OC=C1,4.0391245,-4.445779,0.02822468
1506,1506,CCC1=NOC(C)=C1NC(=O)N(C)CCN1CCCC1=O,3.8508673,-3.8282373,1.4279822
1507,1507,COC(=O)C1=CN=C(CC2CCN(CC3=CC=C(C(=O)N(C)C)[NH]3)CC2)S1,4.3962,-5.5028324,0.41211304
1508,1508,CC(C)CNC(=O)NC(=O)C(C)OC(=O)CC1CCC(F)(F)C1,3.6639414,-4.057061,-0.77992076
1509,1509,COC1=C(N)N=CN=C1N(C)CCN1CCN(CC2=CC=CC=C2)CC1,3.85057,-5.5664077,0.8944503
1510,1510,CC1=CN2C(CN(C)C(=O)C3=CC=CC(NC4=CN=CC=N4)=C3)=C(C)N=C2S1,3.9409823,-5.668337,1.7959688
1511,1511,CCC1=NC(C)=CC(NCC2(C)CCN(C(=O)CCC3=COC=C3)CC2)=N1,4.4821377,-5.5049715,-0.76855546
1512,1512,CC1=C(C(NC(=O)C2=C(C)N(C3CCOCC3)N=C2)C(C)C)OC2=CC=CC=C12,3.485861,-5.0391526,2.2096827
1513,1513,CC(=O)NC1(C2=NOC(C(C)C3=C(C)[NH]N=C3C)=N2)CCCCC1,3.8072815,-4.0420327,0.28218007
1514,1514,CCCC1=NN=C(NCCC2(OC)CCC2)S1,4.006419,-4.177301,-1.3033452
1515,1515,CC1=COC(C(C)C)=C1C(=O)N1CCN(S(C)(=O)=O)C(C)(C)C1,3.7795577,-3.4644265,-0.31676218
1516,1516,CSC1=CC(Br)=CC=C1C(=O)NC1=CC=C2OC=CC(=O)C2=C1,3.6051245,-5.725668,1.4179368
1517,1517,O=C(CN1C=CC=N1)N1CCN(C2CN(C(=O)C3=CSC(Cl)=C3)C2)CC1,3.9395938,-5.3508453,1.2284327
1518,1518,CC1=NN=C(NC(=O)C2=CC=C3C(=C2)N=NN3CCC2=CC=CC=C2)N1C1CC1,3.6453085,-5.6638613,1.4668851
1519,1519,CC(C)(C)N1N=NC(CN2CCCC(C(O)C(F)(F)F)C2)=N1,3.805326,-4.2091346,-1.4762434
1520,1520,COC1(C(C)NCC(=O)NC2C3CC4CC(C3)CC2C4)CCC1,3.691577,-4.5755424,-0.777874
1521,1521,CCCN(C)CC(C)(C)NCC1=C(C)C=NN1C,3.8157547,-4.2059727,-1.2227232
1522,1522,CC(C)(C)OC(=O)N1CCC([C@@H]2C[C@H]2NC(=O)C23CCC(=O)N2CCS3)CC1,3.9515696,-4.458894,-1.4008994
1523,1523,CC(C)(C)C(CNC(=O)C1=CC(Cl)=NO1)NC(=O)C1=CC2=CC=CN2C=N1,4.242634,-5.338926,0.24709919
1524,1524,CCOC(=O)NC(CNC1=NC2=CC=C(Br)C=C2S1)CC(C)C,3.6278245,-5.587019,1.693833
1525,1525,NCCC(NC(=O)N1CCC2(CC1)OCCC1=CC=CC=C12)C(F)(F)F,3.9550223,-5.0189285,-0.877853
1526,1526,CCC1=CC=C(CC(=O)NC2=NN=CO2)N=C1,3.2859201,-4.922,1.8818768
1527,1527,N#CC1=CC=C2CCN(C3=CC=C(C(F)(F)F)N=N3)C2=C1,3.532354,-3.7517622,-1.2245523
1528,1528,CC1=NOC(C(F)(F)F)=C1C(=O)N(C)C1CCCN(C(=O)COC(C)C)C1,3.6608374,-4.1696568,0.19092989
1529,1529,O=C(CNC(=O)C1=C(F)C(S(=O)(=O)NC2CC2)=CC=C1F)NC1=CC=C(N2C=CC=N2)C=C1,4.0499754,-5.020994,0.058552776
1530,1530,CC1(C)CCC(C(=O)NC2(C)CCN(C(=O)C3=C[NH]C4=NC=CC=C34)CC2)C1,4.3900824,-5.1029444,-0.87659055
1531,1531,CC(C)(C)OC(=O)C[C@H](N)C1=NOC(C2=CC=C(C3=CN=CN=C3)C=C2F)=N1,3.692523,-5.1433716,0.11104571
1532,1532,O=C(NC1CCCC2=C1C=CO2)N1CCCC(O)(C2=CC=C(Br)C=C2)C1,4.0603943,-4.6814604,-1.2674917
1533,1533,CC1=CC(N2CCO[C@@H]3COCC[C@@H]32)=NC(S(C)(=O)=O)=N1,3.898867,-4.8561187,-1.0409607
1534,1534,CC1=NN=C(C(C)OC(=O)C2=CC=C(C(=O)C3=CC=CC(O)=C3)C=C2)S1,3.7842882,-5.426626,1.2952052
1535,1535,CC(N(C)C(=O)C1=C(O)C=CC=C1Cl)C1(S(C)(=O)=O)CC1,3.9208076,-3.4022963,0.45263973
1536,1536,O=C1NCC2(CCN(C(=O)C34CC(CN3)C4)CC2)O1,3.72688,-3.8082435,-1.3080702
1537,1537,NC1=NC(N)=NC(CC2=NOC(CSCC(F)(F)F)=N2)=N1,3.9045894,-3.6460662,-1.0556688
1538,1538,CC(O)C1=NC=C(CN2CC3CCCC(N)C3C2)S1,3.2590637,-4.776286,0.47824872
1539,1539,CC(C)(CN1CCCC1)NC(=O)NCC1(C#N)CCC1,4.2832336,-4.5699787,-1.5816791
